"","id","l1","rf","rq","tot"
"222558","W02000076 W02000088",0,1,1,2
"222559","W02000076 W02000089",0,1,1,2
"222560","W02000076 W02000091",0,1,1,2
"222561","W02000076 W02000093",0,1,1,2
"222562","W02000076 W02000420",0,1,1,2
"222563","W02000077 W02000090",0,1,1,2
"222564","W02000077 W02000091",0,1,1,2
"222565","W02000077 W02000092",0,1,1,2
"222566","W02000077 W02000093",0,1,1,2
"222567","W02000077 W02000094",0,1,1,2
"222568","W02000077 W02000095",0,1,1,2
"222569","W02000077 W02000096",0,1,1,2
"222570","W02000080 W02000094",0,1,1,2
"222571","W02000080 W02000095",0,1,1,2
"222572","W02000080 W02000096",0,1,1,2
"222573","W02000081 W02000094",0,1,1,2
"222574","W02000081 W02000095",0,1,1,2
"222575","W02000081 W02000096",0,1,1,2
"222576","W02000082 W02000095",0,1,1,2
"222577","W02000082 W02000096",0,1,1,2
"222578","W02000083 W02000095",0,1,1,2
"222579","W02000083 W02000096",0,1,1,2
"222580","W02000084 W02000094",0,1,1,2
"222581","W02000084 W02000095",0,1,1,2
"222582","W02000084 W02000096",0,1,1,2
"222583","W02000085 W02000094",0,1,1,2
"222584","W02000085 W02000095",0,1,1,2
"222585","W02000085 W02000096",0,1,1,2
"222586","W02000086 W02000094",0,1,1,2
"222587","W02000086 W02000095",0,1,1,2
"222588","W02000086 W02000096",0,1,1,2
"222589","W02000087 W02000094",0,1,1,2
"222590","W02000087 W02000095",0,1,1,2
"222591","W02000087 W02000096",0,1,1,2
"222592","W02000088 W02000095",0,1,1,2
"222593","W02000088 W02000096",0,1,1,2
"222594","W02000089 W02000095",0,1,1,2
"222595","W02000089 W02000096",0,1,1,2
"222596","W02000090 W02000095",0,1,1,2
"222597","W02000090 W02000420",0,1,1,2
"222598","W02000091 W02000095",0,1,1,2
"222599","W02000092 W02000095",0,1,1,2
"222600","W02000092 W02000420",0,1,1,2
"222601","W02000093 W02000095",0,1,1,2
"222602","W02000093 W02000420",0,1,1,2
"222603","W02000094 W02000095",0,1,1,2
"222604","W02000094 W02000420",0,1,1,2
"222605","W02000095 W02000096",0,1,1,2
"222606","W02000095 W02000420",0,1,1,2
"222607","W02000096 W02000420",0,1,1,2
"222608","W02000097 W02000098",0,1,1,2
"222609","W02000097 W02000099",0,1,1,2
"222610","W02000097 W02000101",0,1,1,2
"222611","W02000098 W02000101",0,1,1,2
"222612","W02000099 W02000102",0,1,1,2
"222613","W02000099 W02000103",0,1,1,2
"222614","W02000099 W02000104",0,1,1,2
"222615","W02000101 W02000102",0,1,1,2
"222616","W02000101 W02000104",0,1,1,2
"222617","W02000101 W02000105",0,1,1,2
"222618","W02000102 W02000103",0,1,1,2
"222619","W02000102 W02000106",0,1,1,2
"222620","W02000104 W02000106",0,1,1,2
"222621","W02000105 W02000106",0,1,1,2
"222622","W02000108 W02000110",0,1,1,2
"222623","W02000109 W02000110",0,1,1,2
"222624","W02000110 W02000111",0,1,1,2
"222625","W02000111 W02000113",0,1,1,2
"222626","W02000111 W02000414",0,1,1,2
"222627","W02000113 W02000114",0,1,1,2
"222628","W02000114 W02000290",0,1,1,2
"222629","W02000114 W02000316",0,1,1,2
"222630","W02000114 W02000319",0,1,1,2
"222631","W02000114 W02000320",0,1,1,2
"222632","W02000114 W02000321",0,1,1,2
"222633","W02000114 W02000323",0,1,1,2
"222634","W02000114 W02000326",0,1,1,2
"222635","W02000114 W02000337",0,1,1,2
"222636","W02000114 W02000415",0,1,1,2
"222637","W02000116 W02000421",0,1,1,2
"222638","W02000117 W02000120",0,1,1,2
"222639","W02000117 W02000421",0,1,1,2
"222640","W02000118 W02000120",0,1,1,2
"222641","W02000120 W02000122",0,1,1,2
"222642","W02000120 W02000123",0,1,1,2
"222643","W02000120 W02000421",0,1,1,2
"222644","W02000122 W02000123",0,1,1,2
"222645","W02000122 W02000125",0,1,1,2
"222646","W02000122 W02000142",0,1,1,2
"222647","W02000122 W02000144",0,1,1,2
"222648","W02000123 W02000142",0,1,1,2
"222649","W02000124 W02000125",0,1,1,2
"222650","W02000124 W02000144",0,1,1,2
"222651","W02000125 W02000126",0,1,1,2
"222652","W02000125 W02000142",0,1,1,2
"222653","W02000126 W02000144",0,1,1,2
"222654","W02000127 W02000128",0,1,1,2
"222655","W02000127 W02000129",0,1,1,2
"222656","W02000128 W02000129",0,1,1,2
"222657","W02000128 W02000130",0,1,1,2
"222658","W02000128 W02000131",0,1,1,2
"222659","W02000128 W02000133",0,1,1,2
"222660","W02000129 W02000130",0,1,1,2
"222661","W02000129 W02000131",0,1,1,2
"222662","W02000129 W02000132",0,1,1,2
"222663","W02000129 W02000133",0,1,1,2
"222664","W02000129 W02000134",0,1,1,2
"222665","W02000129 W02000135",0,1,1,2
"222666","W02000129 W02000136",0,1,1,2
"222667","W02000129 W02000138",0,1,1,2
"222668","W02000130 W02000132",0,1,1,2
"222669","W02000130 W02000135",0,1,1,2
"222670","W02000130 W02000136",0,1,1,2
"222671","W02000130 W02000137",0,1,1,2
"222672","W02000130 W02000138",0,1,1,2
"222673","W02000130 W02000139",0,1,1,2
"222674","W02000130 W02000140",0,1,1,2
"222675","W02000131 W02000132",0,1,1,2
"222676","W02000131 W02000136",0,1,1,2
"222677","W02000131 W02000137",0,1,1,2
"222678","W02000131 W02000138",0,1,1,2
"222679","W02000131 W02000139",0,1,1,2
"222680","W02000131 W02000140",0,1,1,2
"222681","W02000132 W02000134",0,1,1,2
"222682","W02000132 W02000138",0,1,1,2
"222683","W02000132 W02000139",0,1,1,2
"222684","W02000132 W02000140",0,1,1,2
"222685","W02000132 W02000141",0,1,1,2
"222686","W02000132 W02000418",0,1,1,2
"222687","W02000133 W02000138",0,1,1,2
"222688","W02000133 W02000139",0,1,1,2
"222689","W02000133 W02000140",0,1,1,2
"222690","W02000134 W02000136",0,1,1,2
"222691","W02000134 W02000141",0,1,1,2
"222692","W02000135 W02000139",0,1,1,2
"222693","W02000136 W02000138",0,1,1,2
"222694","W02000136 W02000139",0,1,1,2
"222695","W02000136 W02000140",0,1,1,2
"222696","W02000136 W02000418",0,1,1,2
"222697","W02000137 W02000139",0,1,1,2
"222698","W02000138 W02000141",0,1,1,2
"222699","W02000139 W02000141",0,1,1,2
"222700","W02000140 W02000141",0,1,1,2
"222701","W02000142 W02000144",0,1,1,2
"222702","W02000142 W02000146",0,1,1,2
"222703","W02000143 W02000145",0,1,1,2
"222704","W02000144 W02000147",0,1,1,2
"222705","W02000144 W02000148",0,1,1,2
"222706","W02000144 W02000149",0,1,1,2
"222707","W02000145 W02000146",0,1,1,2
"222708","W02000145 W02000151",0,1,1,2
"222709","W02000145 W02000152",0,1,1,2
"222710","W02000145 W02000154",0,1,1,2
"222711","W02000145 W02000156",0,1,1,2
"222712","W02000145 W02000157",0,1,1,2
"222713","W02000145 W02000158",0,1,1,2
"222714","W02000145 W02000417",0,1,1,2
"222715","W02000146 W02000147",0,1,1,2
"222716","W02000146 W02000149",0,1,1,2
"222717","W02000146 W02000152",0,1,1,2
"222718","W02000146 W02000153",0,1,1,2
"222719","W02000146 W02000154",0,1,1,2
"222720","W02000146 W02000156",0,1,1,2
"222721","W02000146 W02000157",0,1,1,2
"222722","W02000146 W02000158",0,1,1,2
"222723","W02000146 W02000159",0,1,1,2
"222724","W02000147 W02000153",0,1,1,2
"222725","W02000147 W02000156",0,1,1,2
"222726","W02000147 W02000157",0,1,1,2
"222727","W02000147 W02000159",0,1,1,2
"222728","W02000147 W02000162",0,1,1,2
"222729","W02000147 W02000418",0,1,1,2
"222730","W02000148 W02000156",0,1,1,2
"222731","W02000148 W02000157",0,1,1,2
"222732","W02000148 W02000159",0,1,1,2
"222733","W02000148 W02000162",0,1,1,2
"222734","W02000148 W02000418",0,1,1,2
"222735","W02000149 W02000156",0,1,1,2
"222736","W02000149 W02000157",0,1,1,2
"222737","W02000149 W02000159",0,1,1,2
"222738","W02000149 W02000162",0,1,1,2
"222739","W02000149 W02000418",0,1,1,2
"222740","W02000151 W02000156",0,1,1,2
"222741","W02000151 W02000157",0,1,1,2
"222742","W02000151 W02000158",0,1,1,2
"222743","W02000151 W02000160",0,1,1,2
"222744","W02000151 W02000168",0,1,1,2
"222745","W02000151 W02000169",0,1,1,2
"222746","W02000151 W02000170",0,1,1,2
"222747","W02000151 W02000171",0,1,1,2
"222748","W02000151 W02000172",0,1,1,2
"222749","W02000151 W02000175",0,1,1,2
"222750","W02000151 W02000176",0,1,1,2
"222751","W02000151 W02000177",0,1,1,2
"222752","W02000151 W02000180",0,1,1,2
"222753","W02000151 W02000181",0,1,1,2
"222754","W02000151 W02000182",0,1,1,2
"222755","W02000151 W02000183",0,1,1,2
"222756","W02000151 W02000184",0,1,1,2
"222757","W02000151 W02000202",0,1,1,2
"222758","W02000151 W02000205",0,1,1,2
"222759","W02000151 W02000206",0,1,1,2
"222760","W02000151 W02000208",0,1,1,2
"222761","W02000151 W02000211",0,1,1,2
"222762","W02000151 W02000416",0,1,1,2
"222763","W02000152 W02000153",0,1,1,2
"222764","W02000152 W02000157",0,1,1,2
"222765","W02000152 W02000160",0,1,1,2
"222766","W02000152 W02000161",0,1,1,2
"222767","W02000152 W02000163",0,1,1,2
"222768","W02000152 W02000164",0,1,1,2
"222769","W02000152 W02000165",0,1,1,2
"222770","W02000152 W02000166",0,1,1,2
"222771","W02000152 W02000167",0,1,1,2
"222772","W02000152 W02000169",0,1,1,2
"222773","W02000152 W02000170",0,1,1,2
"222774","W02000152 W02000171",0,1,1,2
"222775","W02000152 W02000172",0,1,1,2
"222776","W02000152 W02000174",0,1,1,2
"222777","W02000152 W02000175",0,1,1,2
"222778","W02000152 W02000176",0,1,1,2
"222779","W02000152 W02000177",0,1,1,2
"222780","W02000152 W02000178",0,1,1,2
"222781","W02000152 W02000180",0,1,1,2
"222782","W02000152 W02000181",0,1,1,2
"222783","W02000152 W02000182",0,1,1,2
"222784","W02000152 W02000183",0,1,1,2
"222785","W02000152 W02000184",0,1,1,2
"222786","W02000152 W02000202",0,1,1,2
"222787","W02000152 W02000208",0,1,1,2
"222788","W02000152 W02000417",0,1,1,2
"222789","W02000153 W02000154",0,1,1,2
"222790","W02000153 W02000156",0,1,1,2
"222791","W02000153 W02000158",0,1,1,2
"222792","W02000153 W02000160",0,1,1,2
"222793","W02000153 W02000161",0,1,1,2
"222794","W02000153 W02000162",0,1,1,2
"222795","W02000153 W02000163",0,1,1,2
"222796","W02000153 W02000164",0,1,1,2
"222797","W02000153 W02000165",0,1,1,2
"222798","W02000153 W02000166",0,1,1,2
"222799","W02000153 W02000167",0,1,1,2
"222800","W02000153 W02000168",0,1,1,2
"222801","W02000153 W02000418",0,1,1,2
"222802","W02000154 W02000157",0,1,1,2
"222803","W02000154 W02000160",0,1,1,2
"222804","W02000154 W02000161",0,1,1,2
"222805","W02000154 W02000163",0,1,1,2
"222806","W02000154 W02000164",0,1,1,2
"222807","W02000154 W02000165",0,1,1,2
"222808","W02000154 W02000166",0,1,1,2
"222809","W02000154 W02000167",0,1,1,2
"222810","W02000154 W02000169",0,1,1,2
"222811","W02000154 W02000170",0,1,1,2
"222812","W02000154 W02000171",0,1,1,2
"222813","W02000154 W02000172",0,1,1,2
"222814","W02000154 W02000173",0,1,1,2
"222815","W02000154 W02000174",0,1,1,2
"222816","W02000154 W02000175",0,1,1,2
"222817","W02000154 W02000176",0,1,1,2
"222818","W02000154 W02000177",0,1,1,2
"222819","W02000154 W02000179",0,1,1,2
"222820","W02000154 W02000180",0,1,1,2
"222821","W02000154 W02000181",0,1,1,2
"222822","W02000154 W02000183",0,1,1,2
"222823","W02000154 W02000184",0,1,1,2
"222824","W02000154 W02000188",0,1,1,2
"222825","W02000154 W02000189",0,1,1,2
"222826","W02000154 W02000191",0,1,1,2
"222827","W02000154 W02000192",0,1,1,2
"222828","W02000154 W02000194",0,1,1,2
"222829","W02000154 W02000202",0,1,1,2
"222830","W02000154 W02000205",0,1,1,2
"222831","W02000154 W02000208",0,1,1,2
"222832","W02000154 W02000416",0,1,1,2
"222833","W02000154 W02000417",0,1,1,2
"222834","W02000156 W02000159",0,1,1,2
"222835","W02000156 W02000160",0,1,1,2
"222836","W02000156 W02000161",0,1,1,2
"222837","W02000156 W02000162",0,1,1,2
"222838","W02000156 W02000163",0,1,1,2
"222839","W02000156 W02000164",0,1,1,2
"222840","W02000156 W02000165",0,1,1,2
"222841","W02000156 W02000166",0,1,1,2
"222842","W02000156 W02000167",0,1,1,2
"222843","W02000156 W02000169",0,1,1,2
"222844","W02000156 W02000170",0,1,1,2
"222845","W02000156 W02000171",0,1,1,2
"222846","W02000156 W02000172",0,1,1,2
"222847","W02000156 W02000174",0,1,1,2
"222848","W02000156 W02000175",0,1,1,2
"222849","W02000156 W02000176",0,1,1,2
"222850","W02000156 W02000178",0,1,1,2
"222851","W02000156 W02000179",0,1,1,2
"222852","W02000156 W02000180",0,1,1,2
"222853","W02000156 W02000182",0,1,1,2
"222854","W02000156 W02000183",0,1,1,2
"222855","W02000156 W02000184",0,1,1,2
"222856","W02000156 W02000189",0,1,1,2
"222857","W02000156 W02000202",0,1,1,2
"222858","W02000156 W02000417",0,1,1,2
"222859","W02000157 W02000159",0,1,1,2
"222860","W02000157 W02000160",0,1,1,2
"222861","W02000157 W02000161",0,1,1,2
"222862","W02000157 W02000162",0,1,1,2
"222863","W02000157 W02000163",0,1,1,2
"222864","W02000157 W02000164",0,1,1,2
"222865","W02000157 W02000165",0,1,1,2
"222866","W02000157 W02000166",0,1,1,2
"222867","W02000157 W02000167",0,1,1,2
"222868","W02000157 W02000168",0,1,1,2
"222869","W02000157 W02000171",0,1,1,2
"222870","W02000157 W02000172",0,1,1,2
"222871","W02000157 W02000178",0,1,1,2
"222872","W02000157 W02000180",0,1,1,2
"222873","W02000158 W02000162",0,1,1,2
"222874","W02000158 W02000169",0,1,1,2
"222875","W02000158 W02000170",0,1,1,2
"222876","W02000158 W02000175",0,1,1,2
"222877","W02000158 W02000176",0,1,1,2
"222878","W02000158 W02000177",0,1,1,2
"222879","W02000158 W02000180",0,1,1,2
"222880","W02000158 W02000181",0,1,1,2
"222881","W02000158 W02000182",0,1,1,2
"222882","W02000158 W02000184",0,1,1,2
"222883","W02000158 W02000188",0,1,1,2
"222884","W02000158 W02000189",0,1,1,2
"222885","W02000158 W02000191",0,1,1,2
"222886","W02000158 W02000192",0,1,1,2
"222887","W02000158 W02000193",0,1,1,2
"222888","W02000158 W02000194",0,1,1,2
"222889","W02000158 W02000202",0,1,1,2
"222890","W02000158 W02000205",0,1,1,2
"222891","W02000158 W02000206",0,1,1,2
"222892","W02000158 W02000208",0,1,1,2
"222893","W02000158 W02000211",0,1,1,2
"222894","W02000158 W02000417",0,1,1,2
"222895","W02000159 W02000160",0,1,1,2
"222896","W02000159 W02000161",0,1,1,2
"222897","W02000159 W02000163",0,1,1,2
"222898","W02000159 W02000165",0,1,1,2
"222899","W02000159 W02000166",0,1,1,2
"222900","W02000159 W02000167",0,1,1,2
"222901","W02000159 W02000168",0,1,1,2
"222902","W02000159 W02000174",0,1,1,2
"222903","W02000159 W02000418",0,1,1,2
"222904","W02000160 W02000162",0,1,1,2
"222905","W02000160 W02000169",0,1,1,2
"222906","W02000160 W02000170",0,1,1,2
"222907","W02000160 W02000173",0,1,1,2
"222908","W02000160 W02000175",0,1,1,2
"222909","W02000160 W02000176",0,1,1,2
"222910","W02000160 W02000177",0,1,1,2
"222911","W02000160 W02000181",0,1,1,2
"222912","W02000160 W02000182",0,1,1,2
"222913","W02000160 W02000183",0,1,1,2
"222914","W02000160 W02000184",0,1,1,2
"222915","W02000160 W02000188",0,1,1,2
"222916","W02000160 W02000189",0,1,1,2
"222917","W02000160 W02000192",0,1,1,2
"222918","W02000160 W02000193",0,1,1,2
"222919","W02000160 W02000194",0,1,1,2
"222920","W02000160 W02000202",0,1,1,2
"222921","W02000160 W02000208",0,1,1,2
"222922","W02000160 W02000211",0,1,1,2
"222923","W02000161 W02000169",0,1,1,2
"222924","W02000161 W02000170",0,1,1,2
"222925","W02000161 W02000171",0,1,1,2
"222926","W02000161 W02000173",0,1,1,2
"222927","W02000161 W02000175",0,1,1,2
"222928","W02000161 W02000176",0,1,1,2
"222929","W02000161 W02000177",0,1,1,2
"222930","W02000161 W02000178",0,1,1,2
"222931","W02000161 W02000180",0,1,1,2
"222932","W02000161 W02000181",0,1,1,2
"222933","W02000161 W02000182",0,1,1,2
"222934","W02000161 W02000183",0,1,1,2
"222935","W02000161 W02000184",0,1,1,2
"222936","W02000161 W02000187",0,1,1,2
"222937","W02000161 W02000188",0,1,1,2
"222938","W02000161 W02000189",0,1,1,2
"222939","W02000161 W02000191",0,1,1,2
"222940","W02000161 W02000192",0,1,1,2
"222941","W02000161 W02000193",0,1,1,2
"222942","W02000161 W02000194",0,1,1,2
"222943","W02000161 W02000197",0,1,1,2
"222944","W02000161 W02000198",0,1,1,2
"222945","W02000162 W02000168",0,1,1,2
"222946","W02000162 W02000171",0,1,1,2
"222947","W02000162 W02000172",0,1,1,2
"222948","W02000162 W02000184",0,1,1,2
"222949","W02000162 W02000194",0,1,1,2
"222950","W02000163 W02000170",0,1,1,2
"222951","W02000163 W02000171",0,1,1,2
"222952","W02000163 W02000175",0,1,1,2
"222953","W02000163 W02000176",0,1,1,2
"222954","W02000163 W02000177",0,1,1,2
"222955","W02000163 W02000181",0,1,1,2
"222956","W02000163 W02000184",0,1,1,2
"222957","W02000163 W02000188",0,1,1,2
"222958","W02000163 W02000192",0,1,1,2
"222959","W02000163 W02000193",0,1,1,2
"222960","W02000163 W02000194",0,1,1,2
"222961","W02000164 W02000168",0,1,1,2
"222962","W02000164 W02000169",0,1,1,2
"222963","W02000164 W02000170",0,1,1,2
"222964","W02000164 W02000171",0,1,1,2
"222965","W02000164 W02000175",0,1,1,2
"222966","W02000164 W02000176",0,1,1,2
"222967","W02000164 W02000177",0,1,1,2
"222968","W02000164 W02000179",0,1,1,2
"222969","W02000164 W02000180",0,1,1,2
"222970","W02000164 W02000181",0,1,1,2
"222971","W02000164 W02000182",0,1,1,2
"222972","W02000164 W02000183",0,1,1,2
"222973","W02000164 W02000184",0,1,1,2
"222974","W02000164 W02000186",0,1,1,2
"222975","W02000164 W02000188",0,1,1,2
"222976","W02000164 W02000189",0,1,1,2
"222977","W02000164 W02000190",0,1,1,2
"222978","W02000164 W02000191",0,1,1,2
"222979","W02000164 W02000192",0,1,1,2
"222980","W02000164 W02000193",0,1,1,2
"222981","W02000164 W02000194",0,1,1,2
"222982","W02000164 W02000195",0,1,1,2
"222983","W02000164 W02000197",0,1,1,2
"222984","W02000164 W02000198",0,1,1,2
"222985","W02000165 W02000169",0,1,1,2
"222986","W02000165 W02000170",0,1,1,2
"222987","W02000165 W02000171",0,1,1,2
"222988","W02000165 W02000173",0,1,1,2
"222989","W02000165 W02000175",0,1,1,2
"222990","W02000165 W02000176",0,1,1,2
"222991","W02000165 W02000177",0,1,1,2
"222992","W02000165 W02000178",0,1,1,2
"222993","W02000165 W02000180",0,1,1,2
"222994","W02000165 W02000181",0,1,1,2
"222995","W02000165 W02000182",0,1,1,2
"222996","W02000165 W02000183",0,1,1,2
"222997","W02000165 W02000184",0,1,1,2
"222998","W02000165 W02000187",0,1,1,2
"222999","W02000165 W02000188",0,1,1,2
"223000","W02000165 W02000189",0,1,1,2
"223001","W02000165 W02000191",0,1,1,2
"223002","W02000165 W02000192",0,1,1,2
"223003","W02000165 W02000193",0,1,1,2
"223004","W02000165 W02000194",0,1,1,2
"223005","W02000165 W02000197",0,1,1,2
"223006","W02000166 W02000169",0,1,1,2
"223007","W02000166 W02000170",0,1,1,2
"223008","W02000166 W02000173",0,1,1,2
"223009","W02000166 W02000175",0,1,1,2
"223010","W02000166 W02000176",0,1,1,2
"223011","W02000166 W02000177",0,1,1,2
"223012","W02000166 W02000178",0,1,1,2
"223013","W02000166 W02000180",0,1,1,2
"223014","W02000166 W02000181",0,1,1,2
"223015","W02000166 W02000182",0,1,1,2
"223016","W02000166 W02000183",0,1,1,2
"223017","W02000166 W02000184",0,1,1,2
"223018","W02000166 W02000188",0,1,1,2
"223019","W02000166 W02000189",0,1,1,2
"223020","W02000166 W02000191",0,1,1,2
"223021","W02000166 W02000192",0,1,1,2
"223022","W02000166 W02000194",0,1,1,2
"223023","W02000166 W02000197",0,1,1,2
"223024","W02000166 W02000208",0,1,1,2
"223025","W02000167 W02000170",0,1,1,2
"223026","W02000167 W02000171",0,1,1,2
"223027","W02000167 W02000175",0,1,1,2
"223028","W02000167 W02000176",0,1,1,2
"223029","W02000167 W02000177",0,1,1,2
"223030","W02000167 W02000180",0,1,1,2
"223031","W02000167 W02000181",0,1,1,2
"223032","W02000167 W02000183",0,1,1,2
"223033","W02000167 W02000184",0,1,1,2
"223034","W02000167 W02000188",0,1,1,2
"223035","W02000167 W02000189",0,1,1,2
"223036","W02000167 W02000191",0,1,1,2
"223037","W02000167 W02000192",0,1,1,2
"223038","W02000167 W02000193",0,1,1,2
"223039","W02000167 W02000194",0,1,1,2
"223040","W02000167 W02000197",0,1,1,2
"223041","W02000168 W02000173",0,1,1,2
"223042","W02000168 W02000177",0,1,1,2
"223043","W02000168 W02000181",0,1,1,2
"223044","W02000168 W02000182",0,1,1,2
"223045","W02000168 W02000183",0,1,1,2
"223046","W02000168 W02000186",0,1,1,2
"223047","W02000168 W02000188",0,1,1,2
"223048","W02000168 W02000189",0,1,1,2
"223049","W02000168 W02000191",0,1,1,2
"223050","W02000168 W02000192",0,1,1,2
"223051","W02000168 W02000193",0,1,1,2
"223052","W02000168 W02000194",0,1,1,2
"223053","W02000168 W02000197",0,1,1,2
"223054","W02000168 W02000198",0,1,1,2
"223055","W02000168 W02000202",0,1,1,2
"223056","W02000168 W02000205",0,1,1,2
"223057","W02000168 W02000206",0,1,1,2
"223058","W02000168 W02000208",0,1,1,2
"223059","W02000168 W02000211",0,1,1,2
"223060","W02000168 W02000213",0,1,1,2
"223061","W02000169 W02000172",0,1,1,2
"223062","W02000169 W02000174",0,1,1,2
"223063","W02000169 W02000179",0,1,1,2
"223064","W02000169 W02000185",0,1,1,2
"223065","W02000169 W02000187",0,1,1,2
"223066","W02000169 W02000189",0,1,1,2
"223067","W02000169 W02000191",0,1,1,2
"223068","W02000169 W02000193",0,1,1,2
"223069","W02000169 W02000194",0,1,1,2
"223070","W02000169 W02000195",0,1,1,2
"223071","W02000169 W02000196",0,1,1,2
"223072","W02000169 W02000198",0,1,1,2
"223073","W02000169 W02000209",0,1,1,2
"223074","W02000169 W02000212",0,1,1,2
"223075","W02000169 W02000213",0,1,1,2
"223076","W02000169 W02000214",0,1,1,2
